,Source Account,Text,Date,Compound,Positive,Neutral,Negative,Tweet Count
132,CBS,RT @Nickelodeon: Shoutout to our sister network @CBS for providing us with our Sunday night movie plans 🧡 https://t.co/UwZCuBfIcO,Fri May 29 23:08:15 +0000 2020,0.0,0.0,1.0,0.0,33
133,CBS,RT @CBSWatch: Talk about a pair of aces! The husband and wife team behind @thegoodfight and @evil are Hollywood’s reigning power couple. ❤️…,Fri May 29 22:29:44 +0000 2020,-0.69,0.0,0.831,0.169,34
134,CBS,"""Hair's"" to a fun night, @MrJerryOC! #HaircutNightCBS is just about to begin at 8/7c on CBS and @CBSAllAccess. https://t.co/j1PyJMvsZT",Fri May 29 22:23:13 +0000 2020,0.5562,0.166,0.834,0.0,35
135,CBS,Keep up with the Joneses when #CBSMovieNight airs Indiana Jones and the Last Crusade this Sunday at 8/7c on CBS and… https://t.co/8Cl8kgwrEH,Fri May 29 21:55:29 +0000 2020,0.0,0.0,1.0,0.0,36
136,CBS,RT @MrJerryOC: Should have put this in our vows @RebeccaRomijn #HaircutNightCBS at 8 https://t.co/ZUvltVyaz0,Fri May 29 21:45:27 +0000 2020,0.0,0.0,1.0,0.0,37
137,CBS,"RT @CBSAllAccess: Spend the weekend streaming the series premiere of @GameOn and all of season 4 of @TheGoodFight.
Check out these shows an…",Fri May 29 21:36:49 +0000 2020,0.0,0.0,1.0,0.0,38
138,CBS,"@TiVo We thought about doing #HaircutNightCBS last year, but we felt it didn't have the same impact. Now we think i… https://t.co/AgpCxrJR7k",Fri May 29 20:17:14 +0000 2020,0.0,0.0,1.0,0.0,39
139,CBS,RT @MATTHEWHOFFMAN1: Ma’ friend @MrJerryOC is helping America one haircut at a time! Tune in tonight to Haircut In America at 8:00 on @CBS…,Fri May 29 20:05:16 +0000 2020,0.69,0.206,0.794,0.0,40
140,CBS,RT @MrJerryOC: #HaircutNightCBS highlight was @lindseyvonn cutting @PKSubban1 hair and beard with guidance from Expert-Barber-Patrice.  Ton…,Fri May 29 17:59:14 +0000 2020,0.2263,0.134,0.782,0.084,41
141,CBS,"RT @TheTalkCBS: .@CBS continues CBS Sunday night at the movies with Indiana Jones and the Last Crusade!

🗣What are your special memories ab…",Fri May 29 17:58:48 +0000 2020,0.4574,0.115,0.885,0.0,42
142,CBS,Watch @RebeccaRomijn &amp; @MrJerryOC host #HaircutNightCBS TONIGHT at 8pm/7c on CBS and @CBSAllAccess. https://t.co/aJ1ibXGhbQ,Fri May 29 17:30:46 +0000 2020,0.0,0.0,1.0,0.0,43
143,CBS,X marks the spot for your TV Listings this weekend when #CBSMovieNight airs Indiana Jones and the Last Crusade this… https://t.co/aHboChPYyI,Fri May 29 16:59:00 +0000 2020,0.0,0.0,1.0,0.0,44
144,CBS,"RT @ViacomCBS: See how this week’s @CBS Sunday Movie Night feature, “@IndianaJones and the Last Crusade,” is connected to another @Paramoun…",Fri May 29 16:19:02 +0000 2020,0.0,0.0,1.0,0.0,45
145,CBS,"Get a haircut or dye trying. @MrJerryOC &amp; @RebeccaRomijn host #HaircutNightCBS, featuring @KellyOsbourne,… https://t.co/vWmVBD2c69",Fri May 29 16:00:01 +0000 2020,0.0,0.0,1.0,0.0,46
146,CBS,Be a part of the adventure using these Zoom backgrounds as you watch #CBSMovieNight's presentation of Indiana Jones… https://t.co/PYEhCqhT6g,Thu May 28 23:07:33 +0000 2020,0.3182,0.113,0.887,0.0,47
147,CBS,"RT @CBSThisMorning: Influential Asian-American figures tell us why they're proud of their heritage &amp; what it means to be #AAPI, especially…",Thu May 28 21:37:13 +0000 2020,0.7184,0.24,0.76,0.0,48
148,CBS,"RT @thegoodfight: ""Just keeps getting better."" -@IndieWire
All episodes of #TheGoodFight are now streaming, only on @CBSAllAccess. https://…",Thu May 28 21:13:09 +0000 2020,0.4404,0.146,0.854,0.0,49
149,CBS,RT @MrJerryOC: #HaircutNightInAmerica Press Day on our rickety stairs...  @cbs TOMORROW! https://t.co/i7M8UpNc68,Thu May 28 19:57:47 +0000 2020,0.0,0.0,1.0,0.0,50
150,CBS,".@MrJerryOC &amp; @RebeccaRomijn host #HaircutNightCBS, featuring America’s top hair stylists in an at-home DIY Celebri… https://t.co/IO81YkK657",Thu May 28 18:58:40 +0000 2020,0.2023,0.107,0.893,0.0,51
151,CBS,"RT @CBSAllAccess: If you could talk to the dead, what would you say?  #TheThomasJohnExperience drops June 4th, only on CBS All Access. http…",Thu May 28 17:09:30 +0000 2020,-0.6486,0.0,0.837,0.163,52
152,CBS,RT @katjaherbers: The cast of @evil got together to support @frontlinefoods ❤️ We donated meals cooked by locally owned restaurants impacte…,Thu May 28 16:47:24 +0000 2020,-0.4019,0.1,0.738,0.162,53
153,CBS,"RT @ToughAsNailsCBS: They're everyday Americans who get their hands dirty while working long, hard hours to keep the country running— meet…",Thu May 28 16:13:35 +0000 2020,-0.5106,0.0,0.815,0.185,54
154,CBS,.@HarryConnickJR hosts UNITED WE SING: A GRAMMY® SALUTE TO THE UNSUNG HEROES with performances &amp; appearances by… https://t.co/R1VYYKkyKx,Thu May 28 13:37:30 +0000 2020,0.8208,0.308,0.692,0.0,55
155,CBS,RT @Coolio: #Tune in for the #premiere of @gameon on @CBS the #best #gameshow out here yeah I said it.. #games #tvshow #fun #laugh @KeeganM…,Thu May 28 03:13:39 +0000 2020,0.9231,0.388,0.612,0.0,56
156,CBS,RT @gameon: That pretty much sums it up. #GameOn https://t.co/1PxvmuE9PK,Thu May 28 00:13:05 +0000 2020,0.4939,0.262,0.738,0.0,57
157,CBS,RT @RobGronkowski: #GameOn starts right now on CBS! Time for #TeamGronk to do some work! https://t.co/MCm75WfxTU,Thu May 28 00:02:12 +0000 2020,0.0,0.0,1.0,0.0,58
158,CBS,RT @Venuseswilliams: @GameOn starts right NOW. Retweet if you’re watching with us! https://t.co/8gN26vwrrC,Thu May 28 00:02:08 +0000 2020,0.0,0.0,1.0,0.0,59
159,CBS,RT @KeeganMKey: @gameon premieres right now on @CBS! There’s so much good stuff in tonight’s episode but the thing I’m most excited about i…,Thu May 28 00:01:56 +0000 2020,0.7114,0.212,0.788,0.0,60
160,CBS,RT @gameon: Ready...set...go! #GameOn premieres NOW! https://t.co/ZFMlRR01Ja,Thu May 28 00:00:44 +0000 2020,0.0,0.0,1.0,0.0,61
161,CBS,RT @TheTalkCBS: Hosts @SherylUnderwood and @MarieOsmond compete against @GameOn's @RobGronkowski in a relay race game of “Pony Up” with @th…,Wed May 27 23:59:27 +0000 2020,0.0,0.0,1.0,0.0,62
162,CBS,"RT @Venuseswilliams: I'm honored to be your captain tonight, @TheRealJRSmith! See you all for @GameOn at 8p on CBS! https://t.co/r8rUT4UA9T",Wed May 27 23:52:27 +0000 2020,0.658,0.187,0.813,0.0,63
163,CBS,"RT @CBSWatch: It's #GameOn for @KeeganMKey! The multi-hyphenate host of @CBS' new reality series @gameon talks sports, his hilarious and un…",Wed May 27 23:50:45 +0000 2020,0.4574,0.13,0.87,0.0,64
164,CBS,Get ready for the #GameOn premiere at 8/7c on CBS and @CBSAllAccess. https://t.co/8zSex6erBr,Wed May 27 23:32:32 +0000 2020,0.3612,0.172,0.828,0.0,65
165,CBS,"Hey, @RobGronkowski and @Venuseswilliams, you ready to live tweet? #GameOn https://t.co/8gJApmibdM",Wed May 27 23:02:25 +0000 2020,0.3612,0.2,0.8,0.0,66
166,CBS,RT @SEALTeamCBS: Missing #SEALTeam? Watch some of @David_Boreanaz's favorite episodes: https://t.co/pS0toXZEX5,Wed May 27 18:46:15 +0000 2020,0.2023,0.211,0.634,0.155,67
167,CBS,Celebrate #AsianPacificAmericanHeritageMonth with @CBSNews' @Elaine_Quijano and CBS. https://t.co/bLRQUtjXVG,Wed May 27 17:16:45 +0000 2020,0.5719,0.346,0.654,0.0,68
168,CBS,Watch the series premiere of @GameOn TONIGHT at 8/7c on CBS and @CBSAllAccess. https://t.co/FxIX023GcL,Wed May 27 17:08:26 +0000 2020,0.0,0.0,1.0,0.0,69
169,CBS,"RT @colbertlateshow: .@KeeganMKey is having a blast hosting @gameon, even when he’s upside down in monster truck! Check out the series prem…",Wed May 27 17:00:18 +0000 2020,0.0,0.0,1.0,0.0,70
170,CBS,@gameon @IanKarmel @Venuseswilliams @TheRealJRSmith @fluffyguy @RobGronkowski @bobbyleelive @KeeganMKey This counts… https://t.co/2uCZcfNeHc,Wed May 27 16:53:00 +0000 2020,0.0,0.0,1.0,0.0,71
171,CBS,"@MrJerryOC @RebeccaRomijn @CBSAllAccess Spoiler alert there, Jerry. 😉
Hair's to a great Friday #HaircutNightCBS!",Wed May 27 01:12:45 +0000 2020,0.7644,0.336,0.664,0.0,72
172,CBS,RT @sj39: Roll with it or something different; what's your endzone dance? Catch me tomorrow on the @gameon premiere on @CBS to watch me wit…,Wed May 27 01:11:20 +0000 2020,0.0,0.0,1.0,0.0,73
173,CBS,RT @MrJerryOC: We official now!  We got a hashtag!  #HaircutNightCBS tune in Friday to watch me burn @RebeccaRomijn hair off!  @cbs @CBSAll…,Wed May 27 01:10:44 +0000 2020,0.0,0.0,1.0,0.0,74
174,CBS,"RT @amblin: Have the time of your life catching up with the Jones boys on the LAST CRUSADE, this Sunday, prime time, on @CBS and @CBSAllAcc…",Tue May 26 23:13:19 +0000 2020,0.0,0.0,1.0,0.0,75
175,CBS,RT @CBSThisMorning: TOMORROW: @GayleKing talks to @RobGronkowski and @Venuseswilliams ahead of their debut together on the new @CBS game sh…,Tue May 26 21:21:57 +0000 2020,0.0,0.0,1.0,0.0,76
176,CBS,It's the TV special we all need right now. Watch Haircut Night in America hosted by @RebeccaRomijn and @MrJerryOC t… https://t.co/jPatco0AZ3,Tue May 26 18:44:27 +0000 2020,0.4019,0.119,0.881,0.0,77
177,CBS,"Join Indy on the quest of a lifetime when #CBSMovieNight airs Indiana Jones and the Last Crusade this Sunday, May 3… https://t.co/w2mBL9mZ6d",Mon May 25 23:00:01 +0000 2020,0.296,0.095,0.905,0.0,78
178,CBS,"RT @gameon: From top to bottom, this season's lineup of #GameOn talent is nothing but heavy hitters! https://t.co/ck0r6btiPS",Mon May 25 21:00:10 +0000 2020,0.3802,0.183,0.817,0.0,79
179,CBS,Be kind to yourself and to others during these uncertain times. Stay connected. #AloneTogether https://t.co/o19ltOS17o,Mon May 25 16:00:01 +0000 2020,0.296,0.183,0.699,0.118,80
180,CBS,"RT @SEALTeamCBS: Honoring the brave men and women who sacrificed for our country, today and every day. #MemorialDay https://t.co/nzEB5FJOzz",Mon May 25 15:01:46 +0000 2020,0.7717,0.283,0.717,0.0,81
181,CBS,"On this #MemorialDay, we remember and honor those who made the ultimate sacrifice. #CBSTaps https://t.co/4KJu0TaBTK",Mon May 25 14:51:10 +0000 2020,0.4939,0.186,0.814,0.0,82
182,CBS,RT @CBSNews: The U.S. Army Band: They're playing our song https://t.co/Ub3LKBHHps https://t.co/KJEefEoiDL,Mon May 25 13:33:54 +0000 2020,0.2023,0.141,0.859,0.0,83
183,CBS,RT @AmericanFilm: Do you think Rose made the right decision to throw the “Heart of the Ocean” into the sea? #AFIMovieClub #CBSMovieNight #T…,Mon May 25 03:04:54 +0000 2020,0.0,0.0,1.0,0.0,84
184,CBS,"Thanks for watching Titanic with us. Tune in Sunday, May 31 at 8/7c for #CBSMovieNight's presentation of Indiana Jo… https://t.co/cIiQh3hdOQ",Mon May 25 03:00:00 +0000 2020,0.4404,0.132,0.868,0.0,85
185,CBS,"Us, deciding our heart must go on. Near, far, wherever we are. #CBSMovieNight https://t.co/LasvSDwtYD",Mon May 25 02:53:08 +0000 2020,0.0,0.0,1.0,0.0,86
186,CBS,RT @AmericanFilm: The door that Rose floats on at the end of #Titanic is based on an actual door that was recovered from the real Titanic w…,Mon May 25 02:52:45 +0000 2020,0.0,0.0,1.0,0.0,87
187,CBS,"The Unsinkable Molly Brown, of course! https://t.co/9ibaI6rdug https://t.co/b2mmWiCOd7",Mon May 25 02:50:08 +0000 2020,0.0,0.0,1.0,0.0,88
188,CBS,😭😭😭 #CBSMovieNight https://t.co/yEVb04AqZ2,Mon May 25 02:47:05 +0000 2020,-0.8519,0.0,0.462,0.538,89
189,CBS,RT @AmericanFilm: The #Titanic filmmakers had only one opportunity to shoot the scene where the water comes crashing into the Grand Stairca…,Mon May 25 02:41:34 +0000 2020,0.5267,0.213,0.699,0.088,90
190,CBS,Raise your hand if this is the only training you've received about what to do if this happens on an ocean liner? ✋… https://t.co/gOFntUD2xO,Mon May 25 02:39:21 +0000 2020,0.4939,0.118,0.882,0.0,91
191,CBS,We've seen this a hundred times and we're still panicking. #CBSMovieNight https://t.co/wjW84DC5cm,Mon May 25 02:31:48 +0000 2020,-0.4404,0.0,0.791,0.209,92
192,CBS,Molly Brown had a nickname that you can't forget. What was it? #CBSMovieNight,Mon May 25 02:30:13 +0000 2020,0.1695,0.122,0.878,0.0,93
193,CBS,"""Those two only had each other."" -Joey Tribbiani (@Matt_LeBlanc) #CBSMovieNight https://t.co/ZUgCXee1on",Mon May 25 02:16:01 +0000 2020,0.0,0.0,1.0,0.0,94
194,CBS,RT @Sunshine_Raygun: It warms my goshdarn heart that thousands of us are all watching #Titanic on CBS at the same time. Right now I feel so…,Mon May 25 02:07:06 +0000 2020,0.2732,0.077,0.923,0.0,95
195,CBS,RT @YRInsider: Tonight's the night! Don't miss @EBraeden in Titanic on @CBS! https://t.co/zjjBDzX5BK,Mon May 25 02:00:26 +0000 2020,0.2565,0.145,0.855,0.0,96
196,CBS,Two awards: Same character. Kate Winslet (Best Actress) and Gloria Stuart (Best Supporting Actress) did something n… https://t.co/TVlbrSBPvp,Mon May 25 02:00:00 +0000 2020,0.936,0.505,0.495,0.0,97
197,CBS,"RT @TeacherAshly: It makes me happy that #Titanic can still unite all of us despite how incredibly rough things are in this world.

Deep do…",Mon May 25 01:59:31 +0000 2020,0.5719,0.134,0.866,0.0,98
198,CBS,https://t.co/sZjZoGeFtT https://t.co/lbfjxYv4Ao,Mon May 25 01:50:47 +0000 2020,0.0,0.0,1.0,0.0,99
199,CBS,It has been THIS many years since Rose set foot on the Titanic. #CBSMovieNight,Mon May 25 01:30:11 +0000 2020,0.0,0.0,1.0,0.0,100
200,CNN,"President Trump tweeted that the US will designate Antifa as a terrorist organization, even though the US governmen… https://t.co/tWKDNfPgXK",Sun May 31 19:56:27 +0000 2020,-0.6908,0.0,0.793,0.207,1
201,CNN,"The White House executive office staff has received an email urging them to stay away from the White House complex,… https://t.co/z1vat5hjyK",Sun May 31 19:30:09 +0000 2020,0.0,0.0,1.0,0.0,2
202,CNN,Over 60 US Secret Service officers and special agents were injured between Friday night and Sunday morning near the… https://t.co/DrQrMEfd46,Sun May 31 19:15:05 +0000 2020,0.0,0.115,0.769,0.115,3
203,CNN,"House Speaker Nancy Pelosi said Sunday that she ""kind of ignore(s)"" President Donald Trump's controversial comments… https://t.co/aJ8kperPfe",Sun May 31 19:00:07 +0000 2020,-0.2023,0.0,0.899,0.101,4
204,CNN,Brigham Young University's male a cappella group pays tribute to those who lost their lives due to coronavirus. https://t.co/k9rTIdSlCI,Sun May 31 18:55:00 +0000 2020,-0.3182,0.0,0.887,0.113,5
205,CNN,Astronauts Robert Behnken and Douglas Hurley have successfully disembarked the SpaceX Crew Dragon space capsule and… https://t.co/Hf6vw1PZyq,Sun May 31 18:40:00 +0000 2020,0.4939,0.167,0.833,0.0,6
206,CNN,The Harlem Gospel Choir performs “Amazing Grace” in honor of the lives tragically lost to the coronavirus pandemic https://t.co/cVryZv2c3J,Sun May 31 18:16:48 +0000 2020,-0.4215,0.127,0.635,0.238,7
207,CNN,DC Mayor Muriel Bowser urges calm after protests near the White House occur for second consecutive night https://t.co/hhHVz68cHH,Sun May 31 18:07:06 +0000 2020,0.1027,0.114,0.792,0.094,8
208,CNN,“I Can’t Breathe - Black Men Living and Dying In America.” @DonLemon hosts this CNN special report tonight 8 p.m. ET https://t.co/BgTxvbqcDa,Sun May 31 18:00:11 +0000 2020,0.4019,0.114,0.886,0.0,9
209,CNN,"""My mother was always a hard worker, she thought that if you got up at 7 in the morning, you were lazy."" Beloved mo… https://t.co/n6wFs2ViK1",Sun May 31 17:49:00 +0000 2020,0.1027,0.113,0.753,0.134,10
210,CNN,"""A force of life. A force of nature."" Robin Greenfield's family remembers her as ""one of the unsung heroes"" of New… https://t.co/1OEMaqEgeT",Sun May 31 17:43:00 +0000 2020,0.5106,0.136,0.864,0.0,11
211,CNN,"""There's nobody I know that is anything like Olan, and I think that's the hardest part about losing him."" Friends a… https://t.co/7nboFWqXSk",Sun May 31 17:39:00 +0000 2020,0.4588,0.206,0.699,0.096,12
212,CNN,Larissa Ortiz remembers her uncle Mario Cesar Romero as a pioneering art historian. He died from Covid-19 on April… https://t.co/iV7euKb8dX,Sun May 31 17:33:00 +0000 2020,-0.5574,0.0,0.841,0.159,13
213,CNN,"""He was a magical, larger-than-life person."" Dr. Joseph Francis Wethington's love of medicine inspired his grandchi… https://t.co/Eu2MyBSiMF",Sun May 31 17:30:00 +0000 2020,0.8126,0.33,0.67,0.0,14
214,CNN,"""Anybody that came into her life walked away a better a person."" Beverly Ann Holloway Reep taught thousands of stud… https://t.co/lohracV4UX",Sun May 31 17:25:00 +0000 2020,0.4404,0.127,0.873,0.0,15
215,CNN,"""He just loved people, everybody who knew him adored him, so I had to get used to sharing him throughout our marria… https://t.co/L6zB7pGam8",Sun May 31 17:15:14 +0000 2020,0.8591,0.322,0.678,0.0,16
216,CNN,"“My mother was always a hard worker, she thought that if you got up at 7 in the morning, you were lazy.” Beloved mo… https://t.co/z8W7gCJ3Gz",Sun May 31 17:08:46 +0000 2020,0.4404,0.119,0.83,0.051,17
217,CNN,"More than 100,000 people in the US have died from Covid-19. Here are stories about a few of them, from family and friends.",Sun May 31 16:52:28 +0000 2020,-0.128,0.112,0.758,0.13,18
218,CNN,A group of fishermen in Hawaii caught 220-pounds of tuna and donated it to health care workers… https://t.co/xFho9dSWj2,Sun May 31 16:40:09 +0000 2020,0.4939,0.158,0.842,0.0,19
219,CNN,"National security adviser Robert O'Brien denies that systemic racism exists across the nation's police forces, argu… https://t.co/8c4oNoxMok",Sun May 31 16:30:05 +0000 2020,-0.6705,0.103,0.601,0.296,20
220,CNN,"""He should just stop talking"": Atlanta Mayor Keisha Lance Bottoms rebukes President Donald Trump's rhetoric amid pr… https://t.co/XthecPyfGf",Sun May 31 16:12:03 +0000 2020,-0.296,0.0,0.885,0.115,21
221,CNN,103-year-old woman celebrates beating Covid-19 with a cold beer https://t.co/KIrxnaAEXe https://t.co/meUoKk1BW1,Sun May 31 16:00:06 +0000 2020,0.1779,0.236,0.573,0.191,22
222,CNN,CNN's @FareedZakaria takes a look at the deep inequities in the US criminal justice system following the death of a… https://t.co/pvofGJkF6H,Sun May 31 15:49:24 +0000 2020,-0.5994,0.118,0.627,0.254,23
223,CNN,More than 340 people were arrested across New York City during protests that started Saturday and lasted into Sunda… https://t.co/sl8V0Zlgbe,Sun May 31 15:43:02 +0000 2020,-0.6124,0.0,0.783,0.217,24
224,CNN,Families share personal stories of their loved ones lost to coronavirus. @JakeTapper hosts We Remember - A National… https://t.co/RUE3ZoQXi5,Sun May 31 15:30:07 +0000 2020,0.5859,0.25,0.656,0.094,25
225,CNN,"JUST IN: Robert Behnken and Douglas Hurley, the astronauts aboard SpaceX's Crew Dragon spacecraft, have officially… https://t.co/YHNhcKkaq0",Sun May 31 15:13:00 +0000 2020,0.0258,0.064,0.936,0.0,26
226,CNN,"JUST IN: Robert Behnken and Douglas Hurley, the astronauts aboard SpaceX's Crew Dragon spacecraft, have officially… https://t.co/2NewgRUuO4",Sun May 31 15:08:04 +0000 2020,0.0258,0.064,0.936,0.0,27
227,CNN,"Ryugu and Bennu are two different near-Earth asteroids, but new research has suggested that they were likely once p… https://t.co/zcPq7SXj51",Sun May 31 15:00:12 +0000 2020,0.0,0.0,1.0,0.0,28
228,CNN,A serious divide exists among Trump advisers over how to address nights of protests and riots in US after Floyd's d… https://t.co/Dx4Zvv101B,Sun May 31 14:49:04 +0000 2020,-0.6705,0.0,0.745,0.255,29
229,CNN,The pandemic could have been a moment of glory for populist leaders. This is a period of heightened fear and anxiet… https://t.co/YRFTirOLGY,Sun May 31 14:29:05 +0000 2020,0.0772,0.131,0.749,0.12,30
230,CNN,"“No, I don’t think there’s systemic racism,” White House National Security adviser Robert O’Brien says about US law… https://t.co/ONs7fFmKHS",Sun May 31 14:12:40 +0000 2020,0.34,0.118,0.882,0.0,31
231,CNN,It's not the first time the long strained relationship between Minneapolis police and the community it is sworn to… https://t.co/AQjYHTAen1,Sun May 31 14:01:02 +0000 2020,-0.4019,0.0,0.876,0.124,32
232,CNN,"RT @CNNSotu: “No, I don’t think there’s systemic racism,” White House National Security adviser Robert O’Brien says about US law enforcemen…",Sun May 31 13:59:18 +0000 2020,0.34,0.107,0.893,0.0,33
233,CNN,"""He should just stop talking... He speaks and he makes it worse. There are times when you should just be quiet.""… https://t.co/XMls7RDcw9",Sun May 31 13:40:16 +0000 2020,-0.6486,0.0,0.791,0.209,34
234,CNN,"Here's everything you need to know about the coronavirus pandemic today: https://t.co/0hHQ8z8sxs

📩 Sign up to get… https://t.co/GitFKS3BfQ",Sun May 31 13:33:03 +0000 2020,0.0,0.0,1.0,0.0,35
235,CNN,"""For once, Don't Do It. Don't pretend there's not a problem in America. Don't turn your back on racism..."" Nike pos… https://t.co/YjZPjAgSQ8",Sun May 31 13:31:06 +0000 2020,-0.3707,0.133,0.713,0.154,36
236,CNN,"Recreational venues in South Korea, including bars, nightclubs and indoor gyms, will be required to keep a QR code-… https://t.co/0MoovfORim",Sun May 31 13:25:05 +0000 2020,0.0,0.0,1.0,0.0,37
237,CNN,Join @DonLemon for a CNN special report “I Can’t Breathe - Black Men Living and Dying In America” tonight at 8 p.m.… https://t.co/8nlJpgkHHD,Sun May 31 13:15:08 +0000 2020,0.5994,0.189,0.811,0.0,38
238,CNN,"""He didn't give me an opportunity to even speak."" 

George Floyd's brother, Philonise Floyd, described how his conv… https://t.co/KtPxclJxb9",Sun May 31 13:09:04 +0000 2020,0.4215,0.135,0.865,0.0,39
239,CNN,Hundreds of businesses in Minnesota's Twin Cities — Minneapolis and St. Paul — were damaged or looted during protes… https://t.co/6qmlrL6zOh,Sun May 31 13:01:07 +0000 2020,-0.4404,0.0,0.868,0.132,40
240,CNN,"Ryugu and Bennu are two different near-Earth asteroids, but new research has suggested that they were likely once p… https://t.co/a0RoQHO9tb",Sun May 31 12:54:03 +0000 2020,0.0,0.0,1.0,0.0,41
241,CNN,Crowds returned to St. Peter's Square on Sunday as Pope Francis resumed his traditional greeting from his window fo… https://t.co/qqdB2WmjiK,Sun May 31 12:44:09 +0000 2020,0.3818,0.12,0.88,0.0,42
242,CNN,This balloon artist with autism makes elaborate sculptures to honor essential workers. His work has caught the atte… https://t.co/uOmBSUx8Fr,Sun May 31 12:42:05 +0000 2020,0.4939,0.151,0.849,0.0,43
243,CNN,"Model and cookbook author Chrissy Teigen is donating $200,000 to bail out protesters after President Trump declared… https://t.co/UTSCFHji3c",Sun May 31 12:31:06 +0000 2020,-0.2263,0.0,0.899,0.101,44
244,CNN,A SpaceX spacecraft carrying two NASA astronauts soared into outer space Saturday — marking the first time humans h… https://t.co/dKSWBN6TFZ,Sun May 31 12:16:04 +0000 2020,0.0,0.0,1.0,0.0,45
245,CNN,"Target has temporarily closed 175 stores across the United States amid protests. 

""Our focus will remain on our te… https://t.co/BGdvaZRQym",Sun May 31 12:13:08 +0000 2020,0.2263,0.123,0.793,0.084,46
246,CNN,"""Race and racism is a reality that so many of us grow up learning to just deal with. But if we ever hope to move pa… https://t.co/SkXGl2eLKV",Sun May 31 12:01:07 +0000 2020,0.3182,0.123,0.796,0.081,47
247,CNN,"An officer in Jacksonville, Florida, was ""stabbed or slashed in the neck and is currently in the hospital,"" Jackson… https://t.co/cXajCuiZWI",Sun May 31 11:58:02 +0000 2020,-0.5859,0.0,0.789,0.211,48
248,CNN,"""If you cannot stand up and fight the good fight and you want to be a cheater.... something is wrong with you."" 

A… https://t.co/SnpkGHfG6T",Sun May 31 11:32:15 +0000 2020,-0.8225,0.124,0.529,0.347,49
249,CNN,Officials have a message for demonstrators: Wear a mask https://t.co/xzyuQlrnz1,Sun May 31 11:31:01 +0000 2020,0.0,0.0,1.0,0.0,50
250,CNN,"Atlanta Police arrested 70 individuals on Saturday night, according to John Chafee, a spokesman with the Atlanta Po… https://t.co/vJwWprjlKh",Sun May 31 11:25:36 +0000 2020,-0.4767,0.0,0.853,0.147,51
251,CNN,"How has Vietnam seemingly bucked the global trend and largely escaped the scourge of the coronavirus? The answer, a… https://t.co/jYHOSd4cY2",Sun May 31 11:16:04 +0000 2020,0.0,0.0,1.0,0.0,52
252,CNN,Families share personal stories of their loved ones lost to coronavirus. @JakeTapper hosts We Remember - A National… https://t.co/Z9fkPEl3Wk,Sun May 31 11:00:08 +0000 2020,0.5859,0.25,0.656,0.094,53
253,CNN,"""I wish the officers had found a different approach, but let’s begin at the beginning. The protestors in that video… https://t.co/yoTDDE0vxh",Sun May 31 10:55:48 +0000 2020,0.2144,0.085,0.915,0.0,54
254,CNN,"Bill de Blasio said he wouldn't blame the officers themselves. They were ""trying to deal with an absolutely impossi… https://t.co/AhGnUwvvG0",Sun May 31 10:52:52 +0000 2020,0.2584,0.097,0.903,0.0,55
255,CNN,"The New York City Mayor said there was context to the footage. 

""I understood that they [police officers] didn’t s… https://t.co/87I2KirO9b",Sun May 31 10:48:26 +0000 2020,0.0,0.0,1.0,0.0,56
256,CNN,"""I wish the officers hadn’t done that.""

New York City Mayor Bill de Blasio said late Saturday evening that a video… https://t.co/6jccvFX5Kq",Sun May 31 10:41:17 +0000 2020,0.4019,0.114,0.886,0.0,57
257,CNN,"California Governor Gavin Newsom has declared a state of emergency in Los Angeles County. 

The governor also autho… https://t.co/ZCatuzMkrp",Sun May 31 10:39:05 +0000 2020,-0.3818,0.0,0.874,0.126,58
258,CNN,Being an ally -- a person who is not a member of a particular marginalized group but seeks to help end the oppressi… https://t.co/gyS7OgpSP6,Sun May 31 10:31:05 +0000 2020,0.5499,0.134,0.866,0.0,59
259,CNN,"""He didn't give me an opportunity to even speak."" 

George Floyd's brother, Philonise Floyd, described how his conv… https://t.co/bK2nGAvqdS",Sun May 31 10:19:09 +0000 2020,0.4215,0.135,0.865,0.0,60
260,CNN,"Ryugu and Bennu are two different near-Earth asteroids, but new research has suggested that they were likely once p… https://t.co/tbd8QjKk8s",Sun May 31 10:08:06 +0000 2020,0.0,0.0,1.0,0.0,61
261,CNN,"""It's incredible, the technology, the power. I'm so proud of the people at NASA, all the people that worked togethe… https://t.co/DabpcuBBq2",Sun May 31 10:01:06 +0000 2020,0.6113,0.166,0.834,0.0,62
262,CNN,"At least 27 people were arrested in protests Saturday night in Seattle, Washington, according to the Seattle Police… https://t.co/9Jdb9yznt7",Sun May 31 09:58:04 +0000 2020,-0.6124,0.0,0.773,0.227,63
263,CNN,The pandemic could have been a moment of glory for populist leaders. This is a period of heightened fear and anxiet… https://t.co/SncNDiZP14,Sun May 31 09:54:03 +0000 2020,0.0772,0.131,0.749,0.12,64
264,CNN,The term has people divided. Some have said it's sexist. Others say it's a placeholder for speaking about the casua… https://t.co/cH79R6upsY,Sun May 31 09:46:03 +0000 2020,0.0,0.0,1.0,0.0,65
265,CNN,This balloon artist with autism makes elaborate sculptures to honor essential workers. His work has caught the atte… https://t.co/pfG2MMAIzR,Sun May 31 09:43:11 +0000 2020,0.4939,0.151,0.849,0.0,66
266,CNN,"Nearly a week on from the death of George Floyd, thousands of protesters poured onto the streets in several cities… https://t.co/1rwsY4dCnY",Sun May 31 09:36:06 +0000 2020,-0.7003,0.0,0.766,0.234,67
